"name,""barcode"",""price""";
"ACEITE OLIVA SABOR INTENSO TAPON VERDE ***BAJADA PVP PENINSULA Y BALEARES***, HACENDADO, BOTELLA 1 L,""08480000046406"",""2.7""";
"VODKA, KNEBEP, BOTELLA 700 CC,""08480000288219"",""4.39""";
"VODKA, SMIRNOFF, BOTELLA 1 L,""05410316100373"",""12.2""";
"BEBIDA ESPIRITUOSA CENTENARIO, TERRY, BOTELLA 1 L,""08410162011127"",""8.9""";
"BEBIDA ESPIRITUOSA, C. DE BACO, BOTELLA 1 L,""08480000282316"",""5.7""";
"BRANDY GRAN RESERVA, C. DE BACO, BOTELLA 700 CC,""08412449563398"",""10.95""";
"BRANDY GRAN RESERVA, CARDENAL MENDOZA, BOTELLA 700 CC,""08410161711257"",""23.15""";
"BRANDY SOLERA RESERVA, C. DE BACO, BOTELLA 700 CC,""08480000282064"",""6.95""";
"BRANDY SOLERA, C.DE BACO, BOTELLA 700 CC,""08480000282620"",""5.49""";
"BRANDY, MAGNO, BOTELLA 700 CC,""08410337001083"",""10.95""";
"BRANDY, TORRES 10, BOTELLA 700 CC,""08410113000071"",""11.25""";
"CAVA SEMISECO CARTA NEVADA, FREIXENET, BOTELLA 750 CC,""08410036800512"",""5.25""";
"CAVA SEMISECO, CABRE & SABATE, BOTELLIN PACK 4 X 200 CC - 800 CC,""08480000289186"",""4.35""";
"CAVA SEMISECO, CABRE & SABATE, BOTELLA 375 CC,""08480000289292"",""1.58""";
"CAVA SEMISECO, CABRE & SABATE, BOTELLA 750 CC,""08480000289391"",""1.95""";
"CAVA SEMISECO, SEÑORIO DE REQUENA, BOTELLA 750 CC,""08410744002178"",""2.50""";
"CAVA BRUT ANNA, CODORNIU, BOTELLA 750 CC,""08410013261015"",""8.95""";
"CAVA BRUT CARTA NEVADA, FREIXENET, BOTELLA 750 CC,""08410036800499"",""5.25""";
"CAVA BRUT CHARDONNAY, CABRE&SABATE, BOTELLA 750 CC,""08480000289476"",""3.75""";
"CAVA BRUT NATURE RESERVA FAMILIA, JUVE CAMPS, BOTELLA 750 CC,""08424487600188"",""16.25""";
"CAVA BRUT NATURE VINTAGE, CABRE & SABATE, BOTELLA 750 CC,""08480000289384"",""3.75""";
"CAVA BRUT NATURE, BACH, BOTELLA 750 CC,""08410013991042"",""4.20""";
"CAVA BRUT NATURE, JAUME SERRA, BOTELLA 750 CC,""08411277063049"",""3.25""";
"CAVA BRUT ROSADO, CABRE & SABATE, BOTELLA 750 CC,""08480000289452"",""2.29""";
"CAVA BRUT, CABRE & SABATE, BOTELLA 750 CC,""08480000289216"",""1.95""";
"CAVA BRUT, CABRE & SABATE, BOTELLA 375 CC,""08480000289155"",""1.58""";
"CAVA BRUT, CABRE & SABATE, BOTELLIN PACK 4 X 200 CC - 800 CC,""08480000289209"",""4.35""";
"CAVA BRUT, SEÑORIO DE REQUENA, BOTELLA 750 CC,""08410744002161"",""2.50""";
"VINO ESPUMANTE MOSCATO (DULCE Y AROMATICO), C.PECCATO, BOTELLA 750 CC,""08008820153311"",""2.30""";
"SIDRA EXTRA ( DORADA), EL GAITERO, BOTELLA 750 CC,""08411079391043"",""2.02""";
"SIDRA NATURAL, POLIAN, BOTELLA 700 CC,""08480000288981"",""1.50""";
"SIDRA (PLATEADA), EL GAITERO, BOTELLA 700 CC,""08411079391012"",""1.50""";
"SIDRA SIN ALCOHOL, EL LAGAR, BOTELLA 750 CC,""08410261802008"",""1.20""";
"SIDRA, EL MAYU, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08413481010123"",""1.95""";
"SIDRA, EL MAYU, BOTELLA 750 CC,""08413481012103"",""0.95""";
"CERVEZA RUBIA (ABRE FACIL), SAN MIGUEL, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08410655000409"",""2.26""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN PACK 6 X 200 CC - 1200 CC,""08480000665911"",""1.60""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLA PET PACK 6 X 1 L - 6 L,""08480000664655"",""3.90""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN PACK 24 X 200 CC - 4800 CC,""08480000667915"",""6.40""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLA PET 1 L,""08480000664662"",""0.6""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN 330 CC,""00000084199669"",""0.30""";
"CERVEZA RUBIA CLASICA, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000664624"",""3.00""";
"CERVEZA RUBIA CLASICA, STEINBURG, LATA 330 CC,""08480000664631"",""0.25""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLA 1 L,""08480000665669"",""0.7""";
"CERVEZA RUBIA CLASICA, STEINBURG, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000665928"",""1.80""";
"CERVEZA RUBIA SUAVE ***NOVEDAD***, STEINBURG, BOTELLA 1 L,""08480000667854"",""0.6""";
"CERVEZA RUBIA SUAVE, STEINBURG, LATA 330 CC,""08480000664860"",""0.22""";
"CERVEZA RUBIA SUAVE, STEINBURG, BOTELLÍN PACK 6 X 250 CC - 1500 CC,""08480000664839"",""1.39""";
"CERVEZA RUBIA SUAVE, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000664853"",""2.64""";
"CERVEZA RUBIA, CRUZCAMPO, LATA 330 CC,""08411090101331"",""0.55""";
"CERVEZA RUBIA, CRUZCAMPO, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08411090106251"",""2.45""";
"CERVEZA RUBIA, CRUZCAMPO, BOTELLIN PACK 24 X 250 CC - 6000 CC,""08411090024258"",""9.19""";
"CERVEZA RUBIA, HEINEKEN, LATA 330 CC,""00000087120158"",""0.64""";
"CERVEZA RUBIA, HEINEKEN, LATA PACK 8 X 330 CC - 2640 CC,""08712000010294"",""5.12""";
"CERVEZA RUBIA, SAN MIGUEL, LATA 330 CC,""08410655000010"",""0.55""";
"CERVEZA RUBIA, SAN MIGUEL, LATA PACK 12 X 330 CC - 3960 CC,""08410655000874"",""6.36""";
"CERVEZA RUBIA, VICTORIA, LATA PACK 12 X 330 CC - 3960 CC,""08410793226433"",""6.24""";
"CERVEZA RUBIA SIN ALCOHOL ***NOVEDAD***, STEINBURG, BOTELLA 1 L,""08480000667588"",""0.8""";
"CERVEZA RUBIA SIN ALCOHOL 0% CON LIMON ***PACK AHORRO***, SAN MIGUEL, LATA PACK 8 X 330 CC - 2640 CC,""08410655123702"",""4.40""";
"CERVEZA RUBIA SIN ALCOHOL 0% CON LIMON, SAN MIGUEL, LATA 330 CC,""08410655006432"",""0.57""";
"CERVEZA RUBIA SIN ALCOHOL 0% ***PACK AHORRO***, FALKE, LATA PACK 12 X 330 CC - 3960 CC,""08413041318003"",""3.96""";
"CERVEZA RUBIA SIN ALCOHOL 0%, CRUZCAMPO, LATA 330 CC,""08411090310139"",""0.60""";
"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, LATA 330 CC,""08413041318010"",""0.33""";
"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, BOTELLIN PACK 6 X- 250 CC - 1500 CC,""08413041328019"",""1.60""";
"CERVEZA RUBIA SIN ALCOHOL 0%, SAN MIGUEL, LATA 330 CC,""08410655006142"",""0.55""";
"CERVEZA RUBIA SIN ALCOHOL 0%, SAN MIGUEL, LATA PACK 8 X 330 CC - 2640 CC,""08410655123719"",""3.60""";
"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08480000667571"",""1.60""";
"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, LATA 330 CC,""08480000667519"",""0.28""";
"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000667502"",""3.36""";
"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, LATA 330 CC,""08480000664259"",""0.35""";
"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, LATA PACK 6 X 330 ML - 1980 ML,""08480000664242"",""2.10""";
"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08480000664266"",""2.15""";
"CERVEZA TRIGO BLANCO SIN ALCOHOL 0% ***NOVEDAD***, BAVARIA, BOTELLIN 330 CC,""08714800022460"",""0.95""";
"CERVEZA ABADÍA TOSTADA ***NOVEDAD***, HELECINE, BOTELLIN 330 CC,""05412652000225"",""1.15""";
"CERVEZA ABADIA, TONGERLO, BOTELLIN PACK 4 X 330 CC - 1320 CC,""05410971121904"",""3.52""";
"CERVEZA ABADIA, TONGERLO, BOTELLIN 330 CC,""05410971221901"",""0.88""";
"CERVEZA ARTESANAL IPA, GAITANEJO, BOTELLIN 330 CC,""08437019051013"",""1.70""";
"CERVEZA BLANCA TRIGO SUAVE ***NOVEDAD***, 1897, BOTELLIN 330 CC,""08480000668981"",""1.15""";
"CERVEZA BLANCA TRIGO SUAVE ***NOVEDAD***, 1897, BOTELLIN PACK 4 X 330 CC - 1320 CC,""08480000668974"",""4.60""";
"CERVEZA DOBLE MALTA, BRASSERIES DU MAROC, BOTELLIN 330 CC,""08480000664518"",""0.66""";
"CERVEZA DOBLE MALTA, VOLL-DAMM, LATA 330 CC,""08410793036131"",""0.78""";
"CERVEZA DOBLE MALTA, VOLL-DAMM, LATA PACK 6 X 330 CC - 1980 CC,""08410793037336"",""4.68""";
"CERVEZA DOBLE MALTA, 1897, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000664341"",""3.96""";
"CERVEZA DOBLE MALTA, 1897, LATA PACK 6 X 330 CC - 1980 CC,""08480000664327"",""2.76""";
"CERVEZA DOBLE MALTA, 1897, LATA 330 CC,""08480000664334"",""0.46""";
"CERVEZA FUERTE SALVATOR ***NOVEDAD***, PAULANER, BOTELLIN 330 CC,""04066600611349"",""1.20""";
"CERVEZA GRAN RESERVA GRAND CRU ***NOVEDAD***, 1897, BOTELLIN 330 CC,""08480000668455"",""1.60""";
"CERVEZA IPA, 1897, BOTELLIN PACK 4 X 330 CC - 1320 CC,""08480000668950"",""4.80""";
"CERVEZA IPA, 1897, BOTELLIN 330 CC,""08480000668967"",""1.20""";
"CERVEZA JAPONESA DRY, ASAHI, BOTELLIN 330 CC,""08008440249425"",""1.35""";
"CERVEZA LEY PUREZA ***NOVEDAD***, KROMBACHER, BARRIL 5 L,""04008287032031"",""12.00""";
"CERVEZA LEY PUREZA, KROMBACHER, LATA PACK 6 X 330 CC - 1980 CC,""04008287917925"",""2.22""";
"CERVEZA LEY PUREZA, KROMBACHER, BOTELLIN PACK 6 X 330 CC - 1980 CC,""04008287758467"",""3.60""";
"CERVEZA LEY PUREZA, KROMBACHER, LATA 330 CC,""04008287050530"",""0.37""";
"CERVEZA LEY PUREZA, KROMBACHER, BOTELLIN 330 CC,""04008287058222"",""0.60""";
"CERVEZA MEJICANA, CORONA, BOTELLIN 355 CC,""00000075032715"",""1.32""";
"CERVEZA MEJICANA, CORONA, BOTELLIN PACK 6 X 355 CC - 2130 CC,""07501064191398"",""7.92""";
"CERVEZA PALE ALE ***NOVEDAD***, MARSTON`S, BOTELLA 500 CC,""05011348018713"",""1.60""";
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON ***NOVEDAD***, STEINBURG, BOTELLA PET 1 L,""08480000667632"",""1.0""";
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON, STEINBURG, BOTELLIN PET 330 CC,""08480000664129"",""0.37""";
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON, STEINBURG, LATA 330 CC,""08480000665546"",""0.35""";
"CERVEZA RADLER CON ZUMO NATURAL DE LIMON, STEINBURG, BOTELLIN PET PACK 6 X 330 ML -1980 ML,""08480000664112"",""2.22""";
"CERVEZA RESERVA, 1897, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000664358"",""3.96""";
"CERVEZA RESERVA, 1897, BOTELLIN 330 CC,""08480000664365"",""0.66""";
"CERVEZA ROJA, , BOTELLIN PACK 4 X 330 CC - 1320 CC,""08480000665522"",""4.40""";
"CERVEZA ROJA, , BOTELLIN 330 CC,""08480000665539"",""1.10""";
"CERVEZA RUBIA ARTESANAL, ROSAS DE MLG, BOTELLIN 330 CC,""08437019007010"",""1.55""";
"CERVEZA RUBIA ESPECIAL 5 ESTRELLAS (ENVASE ROJO), MAHOU, LATA 330 CC,""08411327122016"",""0.65""";
"CERVEZA RUBIA ESPECIAL 5 ESTRELLAS (ENVASE ROJO), MAHOU, LATA PACK 12 X 330 CC - 3960 CC,""08411327122122"",""7.80""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN 330 CC,""00000084199676"",""0.40""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLA 1 L,""08480000667694"",""0.9""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 6 X 200 CC - 1200 CC,""08480000667663"",""2.10""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 24 X 200 CC - 4800 CC,""08480000667953"",""8.40""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000667649"",""3.84""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, LATA 330 CC,""08480000667656"",""0.32""";
"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08480000667670"",""2.40""";
"CERVEZA RUBIA ESPECIAL, VICTORIA, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08410793223845"",""2.70""";
"CERVEZA RUBIA EXTRA RESERVA 1925, ALHAMBRA, BOTELLIN PACK 6 X 330 CC - 1980 CC,""08413681021820"",""6.36""";
"CERVEZA RUBIA SABOR A SUR, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000665935"",""3.48""";
"CERVEZA RUBIA SABOR A SUR, STEINBURG, BOTELLIN PACK 6 X 250 CC - 1500 CC,""08480000669544"",""1.68""";
"CERVEZA RUBIA SABOR A SUR, STEINBURG, BOTELLA 1 L,""08480000663627"",""0.7""";
"CERVEZA RUBIA SABOR A SUR, STEINBURG, LATA 330 CC,""08480000665942"",""0.29""";
"CERVEZA RUBIA, VICTORIA, LATA 330 CC,""08410793226136"",""0.52""";
"CERVEZA SHANDY CON LIMON SIN ALCOHOL ***NOVEDAD***, STEINBURG, BOTELLA PET 1 L,""08480000665904"",""0.9""";
"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, LATA PACK 12 X 330 CC - 3960 CC,""08480000667700"",""3.84""";
"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, BOTELLIN PET 330 CC,""08480000667731"",""0.34""";
"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, BOTELLIN PET PACK 6 X 330 CC - 1980 CC,""08480000667724"",""2.04""";
"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, LATA 330 CC,""08480000667717"",""0.32""";
"CERVEZA TRIGO BLANCA SABOR CEREZA ***NOVEDAD***, CHERIE, BOTELLIN 330 CC,""05412652001000"",""1.60""";
"CERVEZA TRIGO TOSTADO DUNKEL ***NOVEDAD***, PAULANER, BOTELLIN 500 CC,""04066600941972"",""1.50""";
"CERVEZA TRIGO, FRANZISKANER, BOTELLIN PACK 6 X 355 CC - 2130 CC,""04100130003875"",""5.34""";
"CERVEZA TRIGO, FRANZISKANER, BOTELLIN 355 CC,""04100130003868"",""0.89""";
"CIDER DE MANZANA, WILD PANTHER, BOTELLIN 330 CC,""08480000665614"",""0.90""";
"MALTA, MALTIN POLAR, BOTELLIN 207 CC,""07591446006754"",""0.71""";
"CONCENTRADO GRANADINA, DAMA DE BAZA, BOTELLA 1 L,""08410577119012"",""2.8""";
"CONCENTRADO LIMA, DAMA DE BAZA, BOTELLA 1 L,""08410577110033"",""2.8""";
"BEBIDA ENERGETICA CEREZA ***NOVEDAD***, ENERGY DRINK, LATA 250 CC,""08423565023048"",""0.50""";
"BEBIDA ENERGETICA GREEN, MONSTER, LATA 500 CC,"""",""1.29""";
"BEBIDA ENERGETICA GUARANA, ENERGY DRINK, LATA 500 CC,""08423565023062"",""0.75""";
"BEBIDA ENERGETICA GUARANA, ENERGY DRINK, LATA 250 CC,""08423565023055"",""0.50""";
"BEBIDA ENERGETICA LIGHT, HACENDADO, LATA 250 CC,""08480000279446"",""0.37""";
"BEBIDA ENERGETICA ULTRA WHITE SIN AZUCAR, MONSTER, LATA 500 CC,""05060337501316"",""1.29""";
"BEBIDA ENERGETICA, BURN, LATA 500 CC,""05060466513389"",""0.68""";
"BEBIDA ENERGETICA, HACENDADO, LATA 500 CC,""08480000279330"",""0.59""";
"BEBIDA ENERGETICA, HACENDADO, LATA 250 CC,""08480000279293"",""0.37""";
"BEBIDA ENERGETICA, HACENDADO, BOTELLA 1500 CC,""08480000279453"",""1.10""";
"BEBIDA ENERGETICA, HACENDADO, LATA PACK 6 X 250 CC - 1500 CC,""08480000279309"",""2.22""";
"BEBIDA ENERGETICA, RED BULL, LATA PACK 4 X 250 CC - 1000 CC,""09002490100490"",""4.4""";
"BEBIDA ENERGETICA, RED BULL, LATA 250 CC,""09002490100070"",""1.29""";
"GEL ENERGETICO CON CAFEINA SABOR LIMON PARA DEPORTISTAS, ENERVITSPORT, PAQUETE 3 U - 75 CC,""08007640986970"",""2.85""";
"AGUA DE COCO 100% NATURAL, CHAOKOH, BRICK 1 L,""08850367993482"",""2.4""";
"AGUA DE COCO 100% NATURAL, CHAOKOH, BRICK 330 CC,""08850367993444"",""1.30""";
"BEBIDA ISOTONICA BLUE, HACENDADO, BOTELLA 500 CC,""08480000281203"",""0.45""";
"BEBIDA ISOTONICA BLUE, HACENDADO, BOTELLA 1500 CC,""08480000281227"",""1.05""";
"BEBIDA ISOTONICA LIMON ZERO, AQUARIUS, BOTELLA 1,5 L,""05449000171771"",""1.55""";
"BEBIDA ISOTONICA LIMON, AQUARIUS, BOTELLA 1,5 L,""05449000164957"",""1.55""";
"BEBIDA ISOTONICA LIMON, AQUARIUS, LATA 330 CC,""05449000058560"",""0.69""";
"BEBIDA ISOTONICA LIMON, AQUARIUS, LATA PACK 8 X 330 CC - 2640 CC,""05449000254016"",""5.28""";
"BEBIDA ISOTONICA NARANJA, AQUARIUS, LATA 330 CC,""05449000033819"",""0.69""";
"BEBIDA ISOTONICA NARANJA, AQUARIUS, BOTELLA 1,5 L,""05449000133847"",""1.55""";
"BEBIDA ISOTONICA NARANJA, AQUARIUS, LATA PACK 8 X 330 CC - 2640 CC,""05449000144607"",""5.28""";
"BEBIDA ISOTONICA NARANJA, HACENDADO, LATA 330 CC,""08480000281623"",""0.29""";
"BEBIDA ISOTONICA NARANJA, HACENDADO, BOTELLA 1,5 L,""08480000281593"",""0.79""";
"BEBIDA ISOTONICA NARANJA, HACENDADO, LATA PACK 6 X 330 CC - 1980 CC,""08480000281784"",""1.74""";
"BEBIDA ISOTONICA NATURAL, HACENDADO, LATA PACK 6 X 330 CC - 1980 CC,""08480000278265"",""1.74""";
"BEBIDA ISOTONICA NATURAL, HACENDADO, BOTELLA 1,5 L,""08480000278999"",""0.79""";
"BEBIDA ISOTONICA NATURAL, HACENDADO, LATA 330 CC,""08480000278692"",""0.29""";
"BEBIDA ISOTONICA POWERADE ICE STORM (BOTELLA AZUL), COCA COLA, BOTELLA 500 CC,""00000054492653"",""1.04""";
"BEBIDA ISOTONICA SOLUBLE SABOR LIMON PARA DEPORTISTAS ***NOVEDAD***, ENERVITSPORT, BOTE 420 G,""08007640982248"",""4.95""";
"CREMA LIMONCELLO, , BOTELLA 500 CC,""08001500009113"",""4.89""";
"CREMA WHISKY, BAILEYS, BOTELLA 700 CC,""05011013100156"",""12.10""";
"CREMA WHISKY, ROYAL SWAN, BOTELLA 700 CC,""08480000283962"",""4.89""";
"LICOR CREMA CATALANA, ROYAL SWAN, BOTELLA 700 CC,""08480000284464"",""5.95""";
"LICOR CREMA CHOCOLATE, ROYAL SWAN, BOTELLA 700 CC,""08480000283986"",""5.95""";
"LICOR CREMA DE ARROZ, NUBBIN, BOTELLA 700 CC,""08480000283849"",""6.00""";
"LICOR CREMA ORUJO, REGIO, BOTELLA 700 CC,""08412449120676"",""5.69""";
"PONCHE, C. DE BACO, BOTELLA 1 L,""08480000282309"",""5.9""";
"PONCHE, CABALLERO, BOTELLA 700 CC,""08410863022118"",""10.39""";
"AGUARDIENTE, ANTIOQUEÑO, BOTELLA 700 CC,""07702049000364"",""10.45""";
"LICOR AMARETTO, PATRIARCA, BOTELLA 700 CC,""08005130001530"",""4.75""";
"LICOR AVELLANA, TILFORD, BOTELLA 700 CC,""08410221163156"",""3.95""";
"LICOR CAFE, SANTA COMPAÑA, BOTELLA 700 CC,""08437001884193"",""5.45""";
"LICOR HIERBAS CHUPITAZO, , BOTELLA 700 CC,""08435031817020"",""6.95""";
"LICOR HIERBAS, JÄGERMEISTER, BOTELLA 700 CC,""04067700011015"",""13.25""";
"LICOR HIERBAS, REGIO, BOTELLA 700 CC,""08412449121000"",""5.69""";
"LICOR HIERBAS, RUAVIEJA, BOTELLA 700 CC,""08412006102152"",""8.85""";
"LICOR LIMONCELLO, FRANZINI, BOTELLA 700 CC,""08007253910041"",""5.85""";
"LICOR MANZANA, MILORD, BOTELLA 700 CC,""08412449121116"",""2.65""";
"LICOR MELOCOTON, MILORD, BOTELLA 700 CC,""08412449121109"",""2.65""";
"LICOR PIRULETA, PIOMKA, BOTELLA 700 CC,""08480000284396"",""4.95""";
"LICOR, COINTREAU, BOTELLA 500 CC,""03035542011365"",""10.59""";
"LICOR, 43, BOTELLA 700 CC,""08410221110150"",""13.45""";
"ORUJO, REGIO, BOTELLA 700 CC,""08412449120461"",""6.30""";
"PACHARAN ETIQUETA NEGRA, GURE, BOTELLA 1 L,""08410221801539"",""8.9""";
"PACHARAN, GURE, BOTELLA 1 L,""08410221801423"",""7.2""";
"PACHARAN, ZOCO, BOTELLA 1 L,""08410614001003"",""9.9""";
"PIÑA COLADA CON ALCOHOL, PIONKA, BOTELLA 700 CC,""08480000284433"",""5.15""";
"SAKE (BEBIDA JAPONESA), YAEGAKI, BOTELLA 300 CC,""04967316030380"",""6.50""";
"LICOR SIN ALCOHOL MANZANA VERDE, VITAFRUT, BOTELLA 700 CC,""08432286006353"",""1.70""";
"LICOR SIN ALCOHOL MORA, VITAFRUT, BOTELLA 700 CC,""08432286006360"",""1.70""";
"MOJITO SIN ALCOHOL, PIOMKA, BOTELLA 700 CC,""08480000284891"",""2.75""";
"PIÑA COLADA SIN ALCOHOL, PIOMKA, BOTELLA 700 CC,""08480000284907"",""2.75""";
"BITTER SIN ALCOHOL, HACENDADO, LATA PACK 6 X 330 CC - 1980 CC,""08480000284174"",""2.52""";
"BITTER SIN ALCOHOL, HACENDADO, LATA 330 CC.,""08480000284976"",""0.42""";
"BITTER SIN ALCOHOL, KAS, LATA 330 CC,""08410408070307"",""0.73""";
"BITTER SIN ALCOHOL, KAS, BOTELLIN PACK 6 X 200 CC - 1200 CC,""8410408067369"",""3.55""";
"COLA CERO, HACENDADO, LATA 330 CC,""08480000278623"",""0.25""";
"COLA CERO, HACENDADO, BOTELLA 500 CC,""08480000279767"",""0.33""";
"COLA CERO, HACENDADO, BOTELLA 2 L,""08480000280534"",""0.49""";
"COLA CERO, HACENDADO, BOTELLA PACK 2 X 2 L - 4 L,""08480000280442"",""0.98""";
"COLA CERO, HACENDADO, LATA PACK 6 X 330 CC - 1980 CC,""08480000278616"",""1.50""";
"COLA LIGHT ***PACK AHORRO***, COCA-COLA, BOTELLA PACK 4 X 500 CC- 2 L,""05449000224194"",""3.40""";
"COLA LIGHT SIN CAFEINA, COCA-COLA, LATA 330 CC,""05449000056672"",""0.62""";
"COLA LIGHT SIN CAFEINA, HACENDADO, LATA 330 CC,""08480000274113"",""0.26""";
"COLA LIGHT SIN CAFEINA, HACENDADO, LATA PACK 6 X 330 CC - 1980 CC,""08480000274229"",""1.56""";
"COLA LIGHT SIN CAFEINA, HACENDADO, BOTELLA 2 L,""08480000274175"",""0.49""";
"COLA LIGHT SIN CAFEINA, PEPSI, BOTELLA 2 L,""04060800123084"",""1.00""";
"COLA LIGHT, COCA-COLA, LATA 330 CC,""05449000050205"",""0.62""";
"COLA LIGHT, COCA-COLA, BOTELLA 2 L,""05449000020765"",""1.51""";
"COLA LIGHT, COCA-COLA, LATA PACK 12 X 330 CC - 3960 CC,""05449000000385"",""7.32""";
"COLA LIGHT, COCA-COLA, BOTELLA 500 CC,""00000054492387"",""0.99""";
"COLA LIGHT, PEPSI, BOTELLA 2 L,""04060800002242"",""1.00""";
"COLA LIGHT, PEPSI, PACK 2 X 2 L - 4 L,""04060800125590"",""1.98""";
"COLA LIGHT, PEPSI, LATA PACK 12 X 330 CC - 3960 CC,""04060800116253"",""4.92""";
"COLA LIGHT, PEPSI, LATA 330 CC,""00000040608143"",""0.49""";
"COLA NORMAL ***PACK AHORRO***, COCA-COLA, BOTELLA PACK 4 X 500 CC - 2 L,""05449000059840"",""3.40""";
"COLA NORMAL, COCA-COLA, BOTELLA 2 L,""05449000009067"",""1.51""";
"COLA NORMAL, COCA-COLA, LATA 330 CC,""05449000000996"",""0.62""";
"COLA NORMAL, COCA-COLA, LATA PACK 12 X 330 CC - 3960 CC,""05449000055200"",""7.32""";
"COLA NORMAL, COCA-COLA, BOTELLA 500 CC,""00000054491472"",""0.99""";
"COLA NORMAL, COCA-COLA, BOTELLA 1250 CC,""05449000028921"",""1.19""";
"COLA NORMAL, COCA-COLA, PACK 2 X 2 L - 4 L,""05449000034298"",""2.98""";
"COLA NORMAL, HACENDADO, BOTELLA 2 L,""08480000280527"",""0.47""";
"COLA NORMAL, HACENDADO, LATA 330 CC,""08480000278821"",""0.24""";
"COLA NORMAL, HACENDADO, LATA PACK 6 X 330 CC - 1980 CC,""08480000278814"",""1.44""";
"COLA NORMAL, HACENDADO, BOTELLA 500 CC,""08480000279743"",""0.33""";
"COLA NORMAL, HACENDADO, BOTELLA PACK 2 L X 2 - 4 L,""08480000280428"",""0.94""";
"COLA NORMAL, PEPSI, LATA 330 CC,""00000040608006"",""0.49""";
"COLA NORMAL, PEPSI, PACK 2 X 2 L - 4 L,""04060800104182"",""2.48""";
"COLA NORMAL, PEPSI, LATA PACK 12 X 330 CC - 3960 CC,""04060800100719"",""4.92""";
"COLA NORMAL, PEPSI, BOTELLA 2 L,""04060800001771"",""1.29""";
"COLA SIN CAFEINA, COCA-COLA, LATA 330 CC,""05449000000774"",""0.62""";
"COLA SIN CAFEINA, COCA-COLA, BOTELLA 2 L,""05449000015846"",""1.51""";
"COLA ZERO (CALORIAS) ZERO (CAFEINA), COCA-COLA, LATA 330 CC,""05449000169327"",""0.62""";
"COLA ZERO (CALORIAS) ZERO (CAFEINA), COCA-COLA, PACK 2 X 2 L - 4 L,""05449000096203"",""2.98""";
"COLA ZERO (CALORIAS) ZERO (CAFEINA), COCA-COLA, LATA PACK 12 X 330 CC - 3960 CC,""05449000096197"",""7.32""";
"COLA ZERO (CALORIAS) ZERO (CAFEINA), COCA-COLA, BOTELLA 2 L,""05449000177551"",""1.51""";
"COLA ZERO ***PACK AHORRO***, COCA-COLA, BOTELLA PACK 4 X 500 CC - 2 L,""05449000224187"",""3.40""";
"COLA ZERO, COCA-COLA, LATA 330 CC,""05449000131805"",""0.62""";
"COLA ZERO, COCA-COLA, PACK 2 X 2 L - 4 L,""05449000136336"",""2.98""";
"COLA ZERO, COCA-COLA, BOTELLA 2 L,""05449000131843"",""1.51""";
